id	time	lesion_area	leaf_area	ichloro_sum	x	y
SM2_43	15	9040	25035	16912.795367341674	70.0	2104.5
SM2_44	15	15231	23376	9873.096050969198	226.5	2071.5
SM2_45	15	9485	10607	2626.4074070554116	397.5	2076.0
SM2_46	15	6978	12944	6343.084567829324	562.5	2092.5
SM2_47	15	10849	13044	3747.174814857599	714.0	2094.0
SM2_48	15	5081	8930	4042.4895382657196	886.5	2103.0
SM2_49	15	10409	17312	7961.929645007617	1045.5	2140.5
SM2_50	15	6822	19031	12762.61957223663	1198.5	2122.5
SM2_51	15	1551	2549	1167.5659446180812	1342.5	2092.5
SM2_52	15	7770	12647	5415.951444469255	1485.0	2083.5
SM2_53	15	4442	9765	5430.916990481129	1636.5	2067.0
SM2_54	15	2081	8205	5774.552310695471	1777.5	2058.0
SM2_55	15	4460	14540	10314.20455719198	1942.5	2067.0
SM2_56	15	11914	18105	7799.3586345276435	2088.5	2052.0
SM2_57	15	5947	5947	863.2385873725946	50.5	1800.0
SM2_58	15	7100	13508	6842.299226432942	186.0	1779.0
SM2_59	15	10547	11302	2468.466408513335	336.0	1776.0
SM2_60	15	8170	8869	1973.989501261376	462.0	1803.0
SM2_61	15	4283	4296	804.1573609750483	607.5	1797.0
SM2_62	15	3688	5703	2255.670244459003	766.5	1797.0
SM2_63	15	10816	13778	4257.324842013897	934.5	1860.0
SM2_64	15	11573	14382	4226.421967743134	1081.5	1857.0
SM2_65	15	5486	10938	5892.789009001486	1234.5	1842.0
SM2_66	15	8180	19702	11702.383226655755	1431.0	1795.5
SM2_67	15	9051	16045	8339.61812973556	1584.0	1783.5
SM2_68	15	11046	18226	8278.47147047728	1732.5	1783.5
SM2_69	15	4406	21167	16731.890128205752	1921.5	1782.0
SM2_70	15	3358	21078	17501.409664209936	2075.0	1773.0
SM2_71	15	3601	4597	1262.1471059876678	62.5	1485.0
SM2_72	15	3984	3984	599.4059432850594	192.0	1503.0
SM2_73	15	4805	4878	842.6070871359932	339.0	1492.5
SM2_74	15	5379	5379	1090.285728274283	486.0	1537.5
SM2_75	15	5428	6011	1471.5444674016003	649.5	1500.0
SM2_76	15	6427	7000	1596.3682134290968	781.5	1533.0
SM2_77	15	10687	17431	8188.402454291628	963.0	1558.5
SM2_78	15	8767	19585	11621.541498310973	1149.0	1564.5
SM2_79	15	11979	21597	11428.618920595074	1345.5	1525.5
SM2_80	15	5195	7696	2814.016949999412	1492.5	1513.5
SM2_81	15	7675	7808	1505.266698683341	1615.5	1489.5
SM2_82	15	10729	13581	4146.898096250118	1759.5	1486.5
SM2_83	15	8884	16488	8053.942381674916	1911.0	1491.0
SM2_84	15	3792	17086	13177.64007647124	2067.0	1471.5
SM1_85	15	8485	19404	12027.657874411889	64.0	1063.5
SM1_86	15	4660	26936	22243.433204059962	226.5	1051.5
SM1_87	15	5106	21916	17340.780775591997	415.5	1045.5
SM1_88	15	3990	31235	27227.851504325146	601.5	1038.0
SM1_89	15	4344	28710	24655.59608997681	799.5	1008.0
SM1_90	15	18	17833	17501.32925231564	967.5	1002.0
SM1_91	15	4947	27945	23627.75400926543	1117.5	994.5
SM1_92	15	2003	24424	22521.153197300253	1336.5	1057.5
SM1_93	15	1655	22730	21042.210995379166	1518.0	1053.0
SM1_94	15	1055	24930	23603.209199025274	1656.0	1020.0
SM1_95	15	0	19961	19709.085264194833	1917.0	1014.0
SM1_96	15	4	22667	22194.634107462254	2070.0	1041.0
SM1_97	15	5639	20290	15303.828851136162	73.0	714.0
SM1_98	15	6025	20862	15015.04180688791	205.5	729.0
SM1_99	15	7151	27221	20755.27102187773	414.0	696.0
SM1_100	15	17126	27784	13268.767269160842	601.5	675.0
SM1_101	15	2971	17741	14800.26544571267	771.0	706.5
SM1_102	15	2743	15444	12636.339318483482	954.0	678.0
SM1_103	15	2015	22476	20547.117578503756	1113.0	690.0
SM1_104	15	4710	20390	16163.173177508808	1293.0	687.0
SM1_105	15	4627	26305	22097.81829422262	1462.5	729.0
SM1_106	15	194	28904	28282.726760371195	1654.5	705.0
SM1_107	15	7768	29753	23012.280591782175	1867.5	684.0
SM1_108	15	47	29900	29256.74954730314	2053.5	682.5
SM1_109	15	5143	26729	21386.914053840326	97.5	336.0
SM1_110	15	4456	25774	21329.082746044933	289.5	352.5
SM1_111	15	10611	30544	21282.486722731373	523.5	322.5
SM1_112	15	10443	29078	20114.48779456416	736.5	304.5
SM1_113	15	3403	34517	31188.067590201867	919.5	340.5
SM1_114	15	3071	15881	13037.376831575759	1119.0	333.0
SM1_115	15	5617	17431	12309.355403638836	1282.5	339.0
SM1_116	15	1606	18656	16876.597646007915	1459.5	348.0
SM1_117	15	111	26862	26266.64327172314	1660.5	372.0
SM1_118	15	5177	24549	20074.527789392807	1870.5	349.5
SM1_119	15	1609	29373	27483.2448586691	2026.5	336.0
SM363	16	7222	7222	856.6226984830375	108.0	3556.5
SM3_2	16	18489	19748	3374.56356929567	262.5	3565.5
SM3_3	16	11912	12034	1577.2942025558425	420.0	3577.5
SM3_4	16	13309	13309	1523.4175583853346	595.5	3571.5
SM3_5	16	11325	18880	8294.781140996109	766.5	3555.0
SM3_6	16	8242	13548	5580.2398883669675	948.0	3553.5
SM3_7	16	9616	17108	7803.620512463232	1137.0	3511.5
SM3_8	16	6531	9878	3566.5664026445475	1305.0	3523.5
SM3_9	16	12207	15624	4758.977597658675	1464.0	3529.5
SM3_10	16	13877	13877	1689.1334281970599	1626.0	3526.5
SM3_11	16	12127	13035	2392.645169912873	1803.0	3484.5
SM3_12	16	6229	10655	4190.584404560642	1971.0	3459.0
SM3_13	16	816	816	78.93899482402242	41.5	3351.0
SM3_14	16	8057	8403	1216.5129512350684	172.5	3330.0
SM3_15	16	9321	17338	8377.997153198576	364.5	3307.5
SM3_16	16	19102	19437	2704.582655389827	538.5	3297.0
SM3_17	16	11719	15898	5043.854025321022	700.5	3279.0
SM3_18	16	6177	12588	6453.993332492713	864.0	3282.0
SM3_19	16	6319	6669	1132.0172912349394	1018.5	3255.0
SM3_20	16	4280	4580	788.32514008386	1174.5	3246.0
SM3_21	16	10322	11642	2349.7915108061393	1366.5	3246.0
SM3_22	16	14136	25292	12527.369012444782	1528.5	3223.5
SM3_23	16	10091	10144	1239.1095956201966	1714.5	3183.0
SM3_24	16	16835	17745	2901.0405624276	1918.5	3178.5
SM3_25	16	8739	9301	1707.9152890191015	46.0	3055.5
SM3_26	16	6141	7699	1779.4664172836945	154.5	3034.5
SM3_27	16	13578	14153	2126.265273153469	307.5	3025.5
SM3_28	16	16879	19672	4605.883317679962	462.0	3010.5
SM3_29	16	4670	5847	1477.6712760194134	604.5	3016.5
SM3_30	16	15585	16594	3190.2860244467142	780.0	3019.5
SM3_31	16	5483	18106	12940.527944920712	960.0	2956.5
SM3_32	16	10741	17816	7887.215164611601	1128.0	2977.5
SM3_33	16	11829	12152	1974.820544166467	1287.0	2938.5
SM3_34	16	5935	12585	6405.765053924459	1446.0	2929.5
SM3_35	16	3359	14144	10667.773503964814	1683.0	2935.5
SM3_36	16	7300	21107	14173.991655356418	1864.5	2877.0
SM3_37	16	755	755	88.00733488858583	171.0	2770.5
SM3_38	16	4654	4960	930.5110581699461	312.0	2767.5
SM3_39	16	1772	2114	532.830953036892	465.0	2739.0
SM3_40	16	5599	7947	2809.504780599655	591.0	2769.0
SM3_41	16	4469	6002	1996.4129662475996	732.0	2721.0
SM3_42	16	4968	5434	1198.23162124908	888.0	2691.0
SM2_43	16	11202	25719	15653.035890316667	70.0	2104.5
SM2_44	16	16251	21945	7758.142795717725	226.5	2071.5
SM2_45	16	7007	7668	1773.567421756975	397.5	2076.0
SM2_46	16	6968	10544	4210.94046126623	562.5	2092.5
SM2_47	16	8778	9843	2570.106846377162	714.0	2094.0
SM2_48	16	4002	6546	2824.750984951727	886.5	2103.0
SM2_49	16	11533	16378	6226.884295109867	1045.5	2140.5
SM2_50	16	7593	18005	11082.72449266061	1198.5	2122.5
SM2_51	16	1163	1777	744.4561445313049	1342.5	2092.5
SM2_52	16	8852	11335	3669.1814669705564	1485.0	2083.5
SM2_53	16	4379	8327	4140.071530534103	1636.5	2067.0
SM2_54	16	1314	5461	3857.328761251817	1777.5	2058.0
SM2_55	16	5112	13570	8840.208006583303	1942.5	2067.0
SM2_56	16	12754	16077	5414.020588079612	2088.5	2052.0
SM2_57	16	6441	6441	901.8325229103885	50.5	1800.0
SM2_58	16	6954	11273	4895.697370602995	186.0	1779.0
SM2_59	16	9023	9067	1759.8613299709373	336.0	1776.0
SM2_60	16	6484	6651	1342.1579768279682	462.0	1803.0
SM2_61	16	2218	2218	418.4778750791558	607.5	1797.0
SM2_62	16	3021	4197	1307.2146707613922	766.5	1797.0
SM2_63	16	11039	11993	2750.477766676972	934.5	1860.0
SM2_64	16	10760	11357	2522.617196375645	1081.5	1857.0
SM2_65	16	5027	9260	4616.038857807302	1234.5	1842.0
SM2_66	16	9641	18031	9376.358381012169	1431.0	1795.5
SM2_67	16	9637	14974	6889.2264070125875	1584.0	1783.5
SM2_68	16	10917	15456	5991.089278025332	1732.5	1783.5
SM2_69	16	5249	20978	15887.555839817676	1921.5	1782.0
SM2_70	16	3978	18848	15053.200719272349	2075.0	1773.0
SM2_71	16	3755	4388	948.8210750499584	62.5	1485.0
SM2_72	16	1830	1830	265.95395655256016	192.0	1503.0
SM2_73	16	3938	3954	659.7007662834585	339.0	1492.5
SM2_74	16	4221	4221	843.1804211155031	486.0	1537.5
SM2_75	16	3840	4061	868.0006516484517	649.5	1500.0
SM2_76	16	5478	5748	1143.4735512016805	781.5	1533.0
SM2_77	16	11507	15848	6069.179542913472	963.0	1558.5
SM2_78	16	9485	18003	9518.550604604208	1149.0	1564.5
SM2_79	16	12591	19493	8777.410703086829	1345.5	1525.5
SM2_80	16	4535	5572	1657.6733099701453	1492.5	1513.5
SM2_81	16	7188	7188	1158.5261124745764	1615.5	1489.5
SM2_82	16	10876	12779	3252.006398434049	1759.5	1486.5
SM2_83	16	9231	14506	6185.528924005598	1911.0	1491.0
SM2_84	16	4831	16211	11834.081057602665	2067.0	1471.5
SM1_85	16	10305	21859	13084.200149179182	64.0	1063.5
SM1_86	16	5132	25855	20898.870339938996	226.5	1051.5
SM1_87	16	6172	21773	16146.90671423321	415.5	1045.5
SM1_88	16	5307	31196	26121.094300880755	601.5	1038.0
SM1_89	16	4872	28044	23554.865582327137	799.5	1008.0
SM1_90	16	62	17636	17189.979937316984	967.5	1002.0
SM1_91	16	6302	27442	22015.216500483115	1117.5	994.5
SM1_92	16	2878	24144	21658.37396715207	1336.5	1057.5
SM1_93	16	3027	23504	20880.10883135	1518.0	1053.0
SM1_94	16	2185	24838	22812.26575481015	1656.0	1020.0
SM1_95	16	5	19642	19448.05634884682	1917.0	1014.0
SM1_96	16	94	22351	21858.331296379827	2070.0	1041.0
SM1_97	16	7371	20898	14542.205330835191	73.0	714.0
SM1_98	16	6637	20228	14170.715635845056	205.5	729.0
SM1_99	16	8472	27265	19738.286105915104	414.0	696.0
SM1_100	16	19336	26944	10874.55694041704	601.5	675.0
SM1_101	16	4389	17313	13447.940192828974	771.0	706.5
SM1_102	16	3381	14661	11545.386576585355	954.0	678.0
SM1_103	16	3326	22233	19352.92099816745	1113.0	690.0
SM1_104	16	4977	19101	14778.276629253163	1293.0	687.0
SM1_105	16	5468	25439	20570.672360622422	1462.5	729.0
SM1_106	16	545	28670	27802.70017308417	1654.5	705.0
SM1_107	16	8937	28981	21423.387831499545	1867.5	684.0
SM1_108	16	109	29883	29211.819152953252	2053.5	682.5
SM1_109	16	6060	26903	20981.873068766567	97.5	336.0
SM1_110	16	5359	24932	19873.381814239492	289.5	352.5
SM1_111	16	12206	29991	19680.610926750673	523.5	322.5
SM1_112	16	13703	28656	17520.882515853176	736.5	304.5
SM1_113	16	4593	34029	29889.632576372835	919.5	340.5
SM1_114	16	4105	15519	12073.874346612904	1119.0	333.0
SM1_115	16	7467	17495	10993.764229488748	1282.5	339.0
SM1_116	16	2269	18210	16035.386621600472	1459.5	348.0
SM1_117	16	390	26801	26173.98920414543	1660.5	372.0
SM1_118	16	6927	25134	19514.18529143269	1870.5	349.5
SM1_119	16	2541	29135	26765.601773665905	2026.5	336.0
SM363	17	6344	6344	679.2060894220831	108.0	3556.5
SM3_2	17	18595	19213	2550.170970067909	262.5	3565.5
SM3_3	17	10360	10360	1158.1114942578477	420.0	3577.5
SM3_4	17	12285	12285	1332.4249713765398	595.5	3571.5
SM3_5	17	12775	18341	6614.063281300905	766.5	3555.0
SM3_6	17	8903	12494	4100.468951815523	948.0	3553.5
SM3_7	17	10716	16082	5846.184389512402	1137.0	3511.5
SM3_8	17	5979	8613	2735.324263696103	1305.0	3523.5
SM3_9	17	13679	15322	3285.789943382526	1464.0	3529.5
SM3_10	17	13726	13726	1569.481511345528	1626.0	3526.5
SM3_11	17	12141	12690	2012.7549547896551	1803.0	3484.5
SM3_12	17	6616	9996	3223.9092773553084	1971.0	3459.0
SM3_13	17	347	347	34.06616913861378	41.5	3351.0
SM3_14	17	6445	6520	807.6019100924328	172.5	3330.0
SM3_15	17	10307	16424	6544.816263077269	364.5	3307.5
SM3_16	17	19079	19288	2487.8635789071072	538.5	3297.0
SM3_17	17	11257	14523	4145.70682437741	700.5	3279.0
SM3_18	17	7634	12608	5272.965217633751	864.0	3282.0
SM3_19	17	5847	5977	824.7866320719867	1018.5	3255.0
SM3_20	17	3538	3538	447.9031836256549	1174.5	3246.0
SM3_21	17	9904	10612	1772.081929070327	1366.5	3246.0
SM3_22	17	16506	25072	10161.380380462617	1528.5	3223.5
SM3_23	17	8558	8565	989.2487548240732	1714.5	3183.0
SM3_24	17	16323	16484	2244.3019513079794	1918.5	3178.5
SM3_25	17	9080	9488	1495.167478250291	46.0	3055.5
SM3_26	17	5424	6483	1275.5005523808122	154.5	3034.5
SM3_27	17	12324	12610	1700.0034624679465	307.5	3025.5
SM3_28	17	17022	17719	2981.192002892375	462.0	3010.5
SM3_29	17	4227	4935	994.5526032674738	604.5	3016.5
SM3_30	17	15824	16111	2430.725719630503	780.0	3019.5
SM3_31	17	6986	18053	11599.366024714509	960.0	2956.5
SM3_32	17	12297	16827	5889.806192468205	1128.0	2977.5
SM3_33	17	10336	10343	1473.9363583852044	1287.0	2938.5
SM3_34	17	7047	11860	4943.715281513229	1446.0	2929.5
SM3_35	17	4401	13924	9400.70532416767	1683.0	2935.5
SM3_36	17	8261	20303	12373.727399266301	1864.5	2877.0
SM3_37	17	148	148	18.377512258368533	171.0	2770.5
SM3_38	17	4810	4831	656.5022309550969	312.0	2767.5
SM3_39	17	1082	1219	268.5135759692891	465.0	2739.0
SM3_40	17	5153	6612	1915.0602667370624	591.0	2769.0
SM3_41	17	3645	4446	1200.25027616916	732.0	2721.0
SM3_42	17	3538	3613	650.9544094905475	888.0	2691.0
SM2_43	17	12599	23856	12643.22660250133	70.0	2104.5
SM2_44	17	15271	18386	5215.41067560788	226.5	2071.5
SM2_45	17	4743	5114	1123.54039778465	397.5	2076.0
SM2_46	17	6403	8154	2610.7279580264544	562.5	2092.5
SM2_47	17	5824	6340	1479.498709512531	714.0	2094.0
SM2_48	17	2595	4133	1759.9097509067	886.5	2103.0
SM2_49	17	10060	12713	4249.918345590309	1045.5	2140.5
SM2_50	17	7927	16150	8782.30987410898	1198.5	2122.5
SM2_51	17	481	791	367.24382466232913	1342.5	2092.5
SM2_52	17	8373	9513	2384.864001470546	1485.0	2083.5
SM2_53	17	3659	5918	2549.552745846655	1636.5	2067.0
SM2_54	17	712	3959	2868.0754512955286	1777.5	2058.0
SM2_55	17	6177	12336	6842.143274111088	1942.5	2067.0
SM2_56	17	12533	14837	4428.836807534776	2088.5	2052.0
SM2_57	17	5556	5556	791.3173150706339	50.5	1800.0
SM2_58	17	6807	9289	3377.4374434094925	186.0	1779.0
SM2_59	17	8446	8446	1536.7250161426705	336.0	1776.0
SM2_60	17	5053	5053	972.837876310962	462.0	1803.0
SM2_61	17	799	799	156.34927098685324	607.5	1797.0
SM2_62	17	2284	2420	493.32552918361324	766.5	1797.0
SM2_63	17	9648	9729	1930.014709664661	934.5	1860.0
